seq_idx,timestamp_us,filename,t_step,gt_x,gt_y,pred_x,pred_y,lateral_error,longitudinal_error,abs_lateral_error,abs_longitudinal_error,l2
3,1782210210120934486,1782210210151993407.png,4,-0.015965359285473824,5.042292594909668,-0.3079342842102051,5.102494716644287,-0.2919689118862152,0.06020212173461914,0.2919689118862152,0.06020212173461914,0.2981109619140625
3,1782210210120934486,1782210210151993407.png,5,-0.05233948677778244,6.059278964996338,-0.43226158618927,6.409372806549072,-0.379922091960907,0.3500938415527344,0.379922091960907,0.3500938415527344,0.5166299343109131
3,1782210210120934486,1782210210151993407.png,6,-0.09758811444044113,7.364462852478027,-0.5387596487998962,7.685023307800293,-0.4411715269088745,0.3205604553222656,0.4411715269088745,0.3205604553222656,0.5453359484672546
4,1782210210620934486,1782210210618747407.png,1,0.026798084378242493,1.249692678451538,-0.04284437745809555,1.256751298904419,-0.06964246183633804,0.007058620452880859,0.06964246183633804,0.007058620452880859,0.06999925523996353
4,1782210210620934486,1782210210618747407.png,2,0.05545927956700325,2.506873607635498,-0.09516169130802155,2.6042325496673584,-0.1506209671497345,0.09735894203186035,0.1506209671497345,0.09735894203186035,0.17934726178646088
4,1782210210620934486,1782210210618747407.png,3,0.04900512471795082,3.7867438793182373,-0.17031455039978027,3.938169479370117,-0.2193196713924408,0.15142560005187988,0.2193196713924408,0.15142560005187988,0.2665160894393921
4,1782210210620934486,1782210210618747407.png,4,0.035268634557724,4.8044867515563965,-0.26789891719818115,5.28051233291626,-0.30316755175590515,0.4760255813598633,0.30316755175590515,0.4760255813598633,0.5643677115440369
4,1782210210620934486,1782210210618747407.png,5,0.019085967913269997,6.110790729522705,-0.3810670077800751,6.6346869468688965,-0.4001529812812805,0.5238962173461914,0.4001529812812805,0.5238962173461914,0.6592341661453247
4,1782210210620934486,1782210210618747407.png,6,-0.0035650627687573433,7.45175838470459,-0.47421467304229736,7.958566188812256,-0.4706496000289917,0.506807804107666,0.4706496000289917,0.506807804107666,0.6916394829750061
5,1782210211120934486,1782210211152014407.png,1,0.054515939205884933,1.25634765625,-0.029257865622639656,1.3008131980895996,-0.08377380669116974,0.04446554183959961,0.08377380669116974,0.04446554183959961,0.09484321624040604
5,1782210211120934486,1782210211152014407.png,2,0.0744631290435791,2.5361006259918213,-0.07568630576133728,2.698810338973999,-0.15014943480491638,0.16270971298217773,0.15014943480491638,0.16270971298217773,0.22140303254127502
5,1782210211120934486,1782210211152014407.png,3,0.0817137286067009,3.5539302825927734,-0.14370985329151154,4.08309268951416,-0.22542357444763184,0.5291624069213867,0.22542357444763184,0.5291624069213867,0.5751770734786987
5,1782210211120934486,1782210211152014407.png,4,0.0923110768198967,4.860335826873779,-0.23190557956695557,5.4736552238464355,-0.32421666383743286,0.6133193969726562,0.32421666383743286,0.6133193969726562,0.6937413811683655
5,1782210211120934486,1782210211152014407.png,5,0.09737668931484222,6.201503753662109,-0.3366776704788208,6.875254154205322,-0.4340543746948242,0.6737504005432129,0.4340543746948242,0.6737504005432129,0.8014628887176514
5,1782210211120934486,1782210211152014407.png,6,0.1386336237192154,7.537128448486328,-0.42201465368270874,8.247312545776367,-0.5606482625007629,0.7101840972900391,0.5606482625007629,0.7101840972900391,0.9048137664794922
6,1782210211620934486,1782210211618746407.png,1,0.04359661042690277,1.2788386344909668,-0.037748634815216064,1.3040881156921387,-0.08134524524211884,0.025249481201171875,0.08134524524211884,0.025249481201171875,0.08517385274171829
6,1782210211620934486,1782210211618746407.png,2,0.06966333836317062,2.2960851192474365,-0.07759551703929901,2.702086925506592,-0.14725884795188904,0.4060018062591553,0.14725884795188904,0.4060018062591553,0.4318826496601105
6,1782210211620934486,1782210211618746407.png,3,0.10450921952724457,3.6014668941497803,-0.13738054037094116,4.088161468505859,-0.24188975989818573,0.4866945743560791,0.24188975989818573,0.4866945743560791,0.5434908270835876
6,1782210211620934486,1782210211618746407.png,4,0.13432972133159637,4.942050457000732,-0.21841642260551453,5.484066486358643,-0.3527461290359497,0.5420160293579102,0.3527461290359497,0.5420160293579102,0.6466925144195557
6,1782210211620934486,1782210211618746407.png,5,0.20028235018253326,6.27630090713501,-0.3140089213848114,6.887912273406982,-0.5142912864685059,0.6116113662719727,0.5142912864685059,0.6116113662719727,0.7991020083427429
6,1782210211620934486,1782210211618746407.png,6,0.25056326389312744,7.639791965484619,-0.3899456262588501,8.264931678771973,-0.6405088901519775,0.6251397132873535,0.6405088901519775,0.6251397132873535,0.8950147032737732
7,1782210212120934486,1782210212152115407.png,1,0.04283366724848747,1.0166690349578857,-0.02777712419629097,1.329252004623413,-0.07061079144477844,0.31258296966552734,0.07061079144477844,0.31258296966552734,0.3204590380191803
7,1782210212120934486,1782210212152115407.png,2,0.09915666282176971,2.3212804794311523,-0.056056104600429535,2.758458137512207,-0.15521275997161865,0.4371776580810547,0.15521275997161865,0.4371776580810547,0.46391305327415466
7,1782210212120934486,1782210212152115407.png,3,0.1510898321866989,3.6611807346343994,-0.10156361758708954,4.175467014312744,-0.25265344977378845,0.5142862796783447,0.25265344977378845,0.5142862796783447,0.5729957818984985
7,1782210212120934486,1782210212152115407.png,4,0.23902614414691925,4.994147777557373,-0.16581223905086517,5.603798866271973,-0.4048383831977844,0.6096510887145996,0.4048383831977844,0.6096510887145996,0.7318255305290222
7,1782210212120934486,1782210212152115407.png,5,0.31176134943962097,6.3566083908081055,-0.2424660474061966,7.035974979400635,-0.5542274117469788,0.6793665885925293,0.5542274117469788,0.6793665885925293,0.87675940990448
7,1782210212120934486,1782210212152115407.png,6,0.4118589162826538,7.740772724151611,-0.29947206377983093,8.443042755126953,-0.7113310098648071,0.7022700309753418,0.7113310098648071,0.7022700309753418,0.9995874166488647
8,1782210212620934486,1782210212651991407.png,1,0.062049295753240585,1.3047080039978027,-0.015434447675943375,1.2788209915161133,-0.07748374342918396,-0.025887012481689453,0.07748374342918396,0.025887012481689453,0.08169374614953995
8,1782210212620934486,1782210212651991407.png,2,0.11991599202156067,2.644524574279785,-0.03205988556146622,2.6765129566192627,-0.1519758701324463,0.03198838233947754,0.1519758701324463,0.03198838233947754,0.1553059071302414
8,1782210212620934486,1782210212651991407.png,3,0.21373632550239563,3.977320432662964,-0.060399629175662994,4.088421821594238,-0.274135947227478,0.11110138893127441,0.274135947227478,0.11110138893127441,0.29579392075538635
8,1782210212620934486,1782210212651991407.png,4,0.2924732267856598,5.339733123779297,-0.10239482671022415,5.535996913909912,-0.39486804604530334,0.19626379013061523,0.39486804604530334,0.19626379013061523,0.44095379114151
8,1782210212620934486,1782210212651991407.png,5,0.3986802101135254,6.723682880401611,-0.15673531591892242,6.984938144683838,-0.5554155111312866,0.26125526428222656,0.5554155111312866,0.26125526428222656,0.6137920618057251
8,1782210212620934486,1782210212651991407.png,6,0.492573082447052,8.056747436523438,-0.19061364233493805,8.4210205078125,-0.6831867098808289,0.3642730712890625,0.6831867098808289,0.3642730712890625,0.774234414100647
9,1782210213120934486,1782210213118859407.png,1,0.05952698737382889,1.339691400527954,-0.0055868960916996,1.221047043800354,-0.06511388719081879,-0.1186443567276001,0.06511388719081879,0.1186443567276001,0.1353377401828766
9,1782210213120934486,1782210213118859407.png,2,0.15496860444545746,2.6722922325134277,-0.015058405697345734,2.524130344390869,-0.1700270175933838,-0.1481618881225586,0.1700270175933838,0.1481618881225586,0.22552412748336792
9,1782210213120934486,1782210213118859407.png,3,0.2353421002626419,4.034512042999268,-0.034234873950481415,3.8231709003448486,-0.2695769667625427,-0.21134114265441895,0.2695769667625427,0.21134114265441895,0.34254464507102966
9,1782210213120934486,1782210213118859407.png,4,0.3432317078113556,5.418246746063232,-0.06405280530452728,5.142571926116943,-0.4072844982147217,-0.27567481994628906,0.4072844982147217,0.27567481994628906,0.4918102025985718
9,1782210213120934486,1782210213118859407.png,5,0.4387803077697754,6.751143455505371,-0.1004924476146698,6.460587024688721,-0.5392727851867676,-0.2905564308166504,0.5392727851867676,0.2905564308166504,0.6125668883323669
9,1782210213120934486,1782210213118859407.png,6,0.5397018194198608,8.12913990020752,-0.11945272982120514,7.761197090148926,-0.6591545343399048,-0.36794281005859375,0.6591545343399048,0.36794281005859375,0.7548950910568237
